Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Lag Period		START	42.164	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Courtship		START	2863.275	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Lag Period		STOP	2866.117	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		First Touch		POINT	3353.282	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Mount		START	3584.270	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Copulation right		START	4655.660	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Copulation right		STOP	4658.080	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Attack		POINT	4658.310	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Flee		POINT	4658.310	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Courtship		STOP	4658.811	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Mount		STOP	4658.811	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Flee		POINT	5285.510	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Courtship		START	5388.932	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
Set #12 Focals J124 x G42	2022-02-18 10:08:41		14376.233	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2744.160	100.000;100.000;100.000;100.000;100.000		Flee		POINT	5468.482	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #12 J124 x G42/Focals J124 x G42/C0002.MP4	NA	NA	
