Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		Lag Period		START	31.549	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4	NA	NA	
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		Courtship		START	2548.240	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4	NA	NA	
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		Lag Period		STOP	2551.520	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4	NA	NA	
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		Attack		POINT	2669.250	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4	NA	NA	
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		Flee		POINT	2669.250	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4	NA	NA	
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		Courtship		STOP	2672.995	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4	NA	NA	
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		Courtship		START	2941.160	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4	NA	NA	
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		First Touch		POINT	3334.900	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4	NA	NA	
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		Mount		START	3495.995	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4	NA	NA	
Set #07 Focals J144 x G39	2022-02-02 15:39:35		14451.446	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0006.MP4	2215.200;2921.280;2921.280;2921.280;2921.280;582.720	50.000;100.000;100.000;100.000;100.000;100.000		Attempted Right Copulation		START	4753.969	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focals J144 x G39/C0002.MP4	NA	NA	
