time	Abdomen Tapping	Approach	Freezing	Grooming	Leg Showcase	Mounted	Pedipalp Showcase	Retreat	Vibration interaction
10805.23	0	1	0	0	0	0	0	0	0
10805.24	0	1	0	0	0	0	0	0	0
10805.25	0	1	0	0	0	0	0	0	0
10805.26	0	1	0	0	0	0	0	0	0
10805.27	0	1	0	0	0	0	0	0	0
10805.28	0	1	0	0	0	0	0	0	0
10805.29	0	1	0	0	0	0	0	0	0
10805.3	0	1	0	0	0	0	0	0	0
10805.31	0	1	0	0	0	0	0	0	0
10805.32	0	1	0	0	0	0	0	0	0
10805.33	0	1	0	0	0	0	0	0	0
10805.34	0	1	0	0	0	0	0	0	0
10805.35	0	1	0	0	0	0	0	0	0
10805.36	0	1	0	0	0	0	0	0	0
10805.37	0	1	0	0	0	0	0	0	0
10805.38	0	1	0	0	0	0	0	0	0
10805.39	0	1	0	0	0	0	0	0	0
10805.4	0	1	0	0	0	0	0	0	0
10805.41	0	1	0	0	0	0	0	0	0
10805.42	0	1	0	0	0	0	0	0	0
10805.43	0	1	0	0	0	0	0	0	0
10805.44	0	1	0	0	0	0	0	0	0
10805.45	0	1	0	0	0	0	0	0	0
10805.46	0	1	0	0	0	0	0	0	0
10805.47	0	1	0	0	0	0	0	0	0
10805.48	0	1	0	0	0	0	0	0	0
10805.49	0	1	0	0	0	0	0	0	0
10805.5	0	1	0	0	0	0	0	0	0
10805.51	0	1	0	0	0	0	0	0	0
10805.52	0	1	0	0	0	0	0	0	0
10805.53	0	1	0	0	0	0	0	0	0
10805.54	0	1	0	0	0	0	0	0	0
10805.55	0	1	0	0	0	0	0	0	0
10805.56	0	1	0	0	0	0	0	0	0
10805.57	0	1	0	0	0	0	0	0	0
10805.58	0	1	0	0	0	0	0	0	0
10805.59	0	1	0	0	0	0	0	0	0
10805.6	0	1	0	0	0	0	0	0	0
10805.61	0	1	0	0	0	0	0	0	0
10805.62	0	1	0	0	0	0	0	0	0
10805.63	0	1	0	0	0	0	0	0	0
10805.64	0	1	0	0	0	0	0	0	0
10805.65	0	1	0	0	0	0	0	0	0
10805.66	0	1	0	0	0	0	0	0	0
10805.67	0	1	0	0	0	0	0	0	0
10805.68	0	1	0	0	0	0	0	0	0
10805.69	0	1	0	0	0	0	0	0	0
10805.7	0	1	0	0	0	0	0	0	0
10805.71	0	1	0	0	0	0	0	0	0
10805.72	0	1	0	0	0	0	0	0	0
10805.73	0	1	0	0	0	0	0	0	0
10805.74	0	1	0	0	0	0	0	0	0
10805.75	0	1	0	0	0	0	0	0	0
10805.76	0	1	0	0	0	0	0	0	0
10805.77	0	1	0	0	0	0	0	0	0
10805.78	0	1	0	0	0	0	0	0	0
10805.79	0	1	0	0	0	0	0	0	0
10805.8	0	1	0	0	0	0	0	0	0
10805.81	0	1	0	0	0	0	0	0	0
10805.82	0	1	0	0	0	0	0	0	0
10805.83	0	1	0	0	0	0	0	0	0
10805.84	0	1	0	0	0	0	0	0	0
10805.85	0	1	0	0	0	0	0	0	0
10805.86	0	1	0	0	0	0	0	0	0
10805.87	0	1	0	0	0	0	0	0	0
10805.88	0	1	0	0	0	0	0	0	0
10805.89	0	1	0	0	0	0	0	0	0
10805.9	0	1	0	0	0	0	0	0	0
10805.91	0	1	0	0	0	0	0	0	0
10805.92	0	1	0	0	0	0	0	0	0
10805.93	0	1	0	0	0	0	0	0	0
10805.94	0	1	0	0	0	0	0	0	0
10805.95	0	1	0	0	0	0	0	0	0
10805.96	0	1	0	0	0	0	0	0	0
10805.97	0	1	0	0	0	0	0	0	0
10805.98	0	1	0	0	0	0	0	0	0
10805.99	0	1	0	0	0	0	0	0	0
10806.0	0	1	0	0	0	0	0	0	0
10806.01	0	1	0	0	0	0	0	0	0
10806.02	0	1	0	0	0	0	0	0	0
10806.03	0	1	0	0	0	0	0	0	0
10806.04	0	1	0	0	0	0	0	0	0
10806.05	0	1	0	0	0	0	0	0	0
10806.06	0	1	0	0	0	0	0	0	0
10806.07	0	1	0	0	0	0	0	0	0
10806.08	0	1	0	0	0	0	0	0	0
10806.09	0	1	0	0	0	0	0	0	0
10806.1	0	1	0	0	0	0	0	0	0
10806.11	0	1	0	0	0	0	0	0	0
10806.12	0	1	0	0	0	0	0	0	0
10806.13	0	1	0	0	0	0	0	0	0
10806.14	0	1	0	0	0	0	0	0	0
10806.15	0	1	0	0	0	0	0	0	0
10806.16	0	1	0	0	0	0	0	0	0
10806.17	0	1	0	0	0	0	0	0	0
10806.18	0	1	0	0	0	0	0	0	0
10806.19	0	1	0	0	0	0	0	0	0
10806.2	0	1	0	0	0	0	0	0	0
10806.21	0	1	0	0	0	0	0	0	0
10806.22	0	1	0	0	0	0	0	0	0
10806.23	0	1	0	0	0	0	0	0	0
10806.24	0	1	0	0	0	0	0	0	0
10806.25	0	1	0	0	0	0	0	0	0
10806.26	0	1	0	0	0	0	0	0	0
10806.27	0	1	0	0	0	0	0	0	0
10806.28	0	1	0	0	0	0	0	0	0
10806.29	0	1	0	0	0	0	0	0	0
10806.3	0	1	0	0	0	0	0	0	0
10806.31	0	1	0	0	0	0	0	0	0
10806.32	0	1	0	0	0	0	0	0	0
10806.33	0	1	0	0	0	0	0	0	0
10806.34	0	1	0	0	0	0	0	0	0
10806.35	0	1	0	0	0	0	0	0	0
10806.36	0	1	0	0	0	0	0	0	0
10806.37	0	1	0	0	0	0	0	0	0
10806.38	0	1	0	0	0	0	0	0	0
10806.39	0	1	0	0	0	0	0	0	0
10806.4	0	1	0	0	0	0	0	0	0
10806.41	0	1	0	0	0	0	0	0	0
10806.42	0	1	0	0	0	0	0	0	0
10806.43	0	1	0	0	0	0	0	0	0
10806.44	0	1	0	0	0	0	0	0	0
10806.45	0	1	0	0	0	0	0	0	0
10806.46	0	1	0	0	0	0	0	0	0
10806.47	0	1	0	0	0	0	0	0	0
10806.48	0	1	0	0	0	0	0	0	0
10806.49	0	1	0	0	0	0	0	0	0
10806.5	0	1	0	0	0	0	0	0	0
10806.51	0	1	0	0	0	0	0	0	0
10806.52	0	1	0	0	0	0	0	0	0
10806.53	0	1	0	0	0	0	0	0	0
10806.54	0	1	0	0	0	0	0	0	0
10806.55	0	1	0	0	0	0	0	0	0
10806.56	0	1	0	0	0	0	0	0	0
10806.57	0	1	0	0	0	0	0	0	0
10806.58	0	1	0	0	0	0	0	0	0
10806.59	0	1	0	0	0	0	0	0	0
10806.6	0	1	0	0	0	0	0	0	0
10806.61	0	1	0	0	0	0	0	0	0
10806.62	0	1	0	0	0	0	0	0	0
10806.63	0	1	0	0	0	0	0	0	0
10806.64	0	1	0	0	0	0	0	0	0
10806.65	0	1	0	0	0	0	0	0	0
10806.66	0	1	0	0	0	0	0	0	0
10806.67	0	1	0	0	0	0	0	0	0
10806.68	0	1	0	0	0	0	0	0	0
10806.69	0	1	0	0	0	0	0	0	0
10806.7	0	1	0	0	0	0	0	0	0
10806.71	0	1	0	0	0	0	0	0	0
10806.72	0	1	0	0	0	0	0	0	0
10806.73	0	1	0	0	0	0	0	0	0
10806.74	0	1	0	0	0	0	0	0	0
10806.75	0	1	0	0	0	0	0	0	0
10806.76	0	1	0	0	0	0	0	0	0
10806.77	0	1	0	0	0	0	0	0	0
10806.78	0	1	0	0	0	0	0	0	0
10806.79	0	1	0	0	0	0	0	0	0
10806.8	0	1	0	0	0	0	0	0	0
10806.81	0	1	0	0	0	0	0	0	0
10806.82	0	1	0	0	0	0	0	0	0
10806.83	0	1	0	0	0	0	0	0	0
10806.84	0	1	0	0	0	0	0	0	0
10806.85	0	1	0	0	0	0	0	0	0
10806.86	0	1	0	0	0	0	0	0	0
10806.87	0	1	0	0	0	0	0	0	0
10806.88	0	1	0	0	0	0	0	0	0
10806.89	0	1	0	0	0	0	0	0	0
10806.9	0	1	0	0	0	0	0	0	0
10806.91	0	1	0	0	0	0	0	0	0
10806.92	0	1	0	0	0	0	0	0	0
10806.93	0	1	0	0	0	0	0	0	0
10806.94	0	1	0	0	0	0	0	0	0
10806.95	0	1	0	0	0	0	0	0	0
10806.96	0	1	0	0	0	0	0	0	0
10806.97	0	1	0	0	0	0	0	0	0
10806.98	0	1	0	0	0	0	0	0	0
10806.99	0	1	0	0	0	0	0	0	0
10807.0	0	1	0	0	0	0	0	0	0
10807.01	0	1	0	0	0	0	0	0	0
10807.02	0	1	0	0	0	0	0	0	0
10807.03	0	1	0	0	0	0	0	0	0
10807.04	0	1	0	0	0	0	0	0	0
10807.05	0	1	0	0	0	0	0	0	0
10807.06	0	1	0	0	0	0	0	0	0
10807.07	0	1	0	0	0	0	0	0	0
10807.08	0	1	0	0	0	0	0	0	0
10807.09	0	1	0	0	0	0	0	0	0
10807.1	0	1	0	0	0	0	0	0	0
10807.11	0	1	0	0	0	0	0	0	0
10807.12	0	1	0	0	0	0	0	0	0
10807.13	0	1	0	0	0	0	0	0	0
10807.14	0	1	0	0	0	0	0	0	0
10807.15	0	1	0	0	0	0	0	0	0
10807.16	0	1	0	0	0	0	0	0	0
10807.17	0	1	0	0	0	0	0	0	0
10807.18	0	1	0	0	0	0	0	0	0
10807.19	0	1	0	0	0	0	0	0	0
10807.2	0	1	0	0	0	0	0	0	0
10807.21	0	1	0	0	0	0	0	0	0
10807.22	0	1	0	0	0	0	0	0	0
10807.23	0	1	0	0	0	0	0	0	0
10807.24	0	1	0	0	0	0	0	0	0
10807.25	0	1	0	0	0	0	0	0	0
10807.26	0	1	0	0	0	0	0	0	0
10807.27	0	1	0	0	0	0	0	0	0
10807.28	0	1	0	0	0	0	0	0	0
10807.29	0	1	0	0	0	0	0	0	0
10807.3	0	1	0	0	0	0	0	0	0
10807.31	0	1	0	0	0	0	0	0	0
10807.32	0	1	0	0	0	0	0	0	0
10807.33	0	1	0	0	0	0	0	0	0
10807.34	0	1	0	0	0	0	0	0	0
10807.35	0	1	0	0	0	0	0	0	0
10807.36	0	1	0	0	0	0	0	0	0
10807.37	0	1	0	0	0	0	0	0	0
10807.38	0	1	0	0	0	0	0	0	0
10807.39	0	1	0	0	0	0	0	0	0
10807.4	0	1	0	0	0	0	0	0	0
10807.41	0	1	0	0	0	0	0	0	0
10807.42	0	1	0	0	0	0	0	0	0
10807.43	0	1	0	0	0	0	0	0	0
10807.44	0	1	0	0	0	0	0	0	0
10807.45	0	1	0	0	0	0	0	0	0
10807.46	0	1	0	0	0	0	0	0	0
10807.47	0	1	0	0	0	0	0	0	0
10807.48	0	1	0	0	0	0	0	0	0
10807.49	0	1	0	0	0	0	0	0	0
10807.5	0	1	0	0	0	0	0	0	0
10807.51	0	1	0	0	0	0	0	0	0
10807.52	0	1	0	0	0	0	0	0	0
10807.53	0	1	0	0	0	0	0	0	0
10807.54	0	1	0	0	0	0	0	0	0
10807.55	0	1	0	0	0	0	0	0	0
10807.56	0	1	0	0	0	0	0	0	0
10807.57	0	1	0	0	0	0	0	0	0
10807.58	0	1	0	0	0	0	0	0	0
10807.59	0	1	0	0	0	0	0	0	0
10807.6	0	1	0	0	0	0	0	0	0
10807.61	0	1	0	0	0	0	0	0	0
10807.62	0	1	0	0	0	0	0	0	0
10807.63	0	1	0	0	0	0	0	0	0
10807.64	0	1	0	0	0	0	0	0	0
10807.65	0	1	0	0	0	0	0	0	0
10807.66	0	1	0	0	0	0	0	0	0
10807.67	0	1	0	0	0	0	0	0	0
10807.68	0	1	0	0	0	0	0	0	0
10807.69	0	1	0	0	0	0	0	0	0
10807.7	0	1	0	0	0	0	0	0	0
10807.71	0	1	0	0	0	0	0	0	0
10807.72	0	1	0	0	0	0	0	0	0
10807.73	0	1	0	0	0	0	0	0	0
10807.74	0	1	0	0	0	0	0	0	0
10807.75	0	1	0	0	0	0	0	0	0
10807.76	0	1	0	0	0	0	0	0	0
10807.77	0	1	0	0	0	0	0	0	0
10807.78	0	1	0	0	0	0	0	0	0
10807.79	0	1	0	0	0	0	0	0	0
10807.8	0	1	0	0	0	0	0	0	0
10807.81	0	1	0	0	0	0	0	0	0
10807.82	0	1	0	0	0	0	0	0	0
10807.83	0	1	0	0	0	0	0	0	0
10807.84	0	1	0	0	0	0	0	0	0
10807.85	0	1	0	0	0	0	0	0	0
10807.86	0	1	0	0	0	0	0	0	0
10807.87	0	1	0	0	0	0	0	0	0
10807.88	0	1	0	0	0	0	0	0	0
10807.89	0	1	0	0	0	0	0	0	0
10807.9	0	1	0	0	0	0	0	0	0
10807.91	0	1	0	0	0	0	0	0	0
10807.92	0	1	0	0	0	0	0	0	0
10807.93	0	1	0	0	0	0	0	0	0
10807.94	0	1	0	0	0	0	0	0	0
10807.95	0	1	0	0	0	0	0	0	0
10807.96	0	1	0	0	0	0	0	0	0
10807.97	0	1	0	0	0	0	0	0	0
10807.98	0	1	0	0	0	0	0	0	0
10807.99	0	1	0	0	0	0	0	0	0
10808.0	0	1	0	0	0	0	0	0	0
10808.01	0	1	0	0	0	0	0	0	0
10808.02	0	1	0	0	0	0	0	0	0
10808.03	0	1	0	0	0	0	0	0	0
10808.04	0	1	0	0	0	0	0	0	0
10808.05	0	1	0	0	0	0	0	0	0
10808.06	0	1	0	0	0	0	0	0	0
10808.07	0	1	0	0	0	0	0	0	0
10808.08	0	1	0	0	0	0	0	0	0
10808.09	0	1	0	0	0	0	0	0	0
10808.1	0	1	0	0	0	0	0	0	0
10808.11	0	1	0	0	0	0	0	0	0
10808.12	0	1	0	0	0	0	0	0	0
10808.13	0	1	0	0	0	0	0	0	0
10808.14	0	1	0	0	0	0	0	0	0
10808.15	0	1	0	0	0	0	0	0	0
10808.16	0	1	0	0	0	0	0	0	0
10808.17	0	1	0	0	0	0	0	0	0
10808.18	0	1	0	0	0	0	0	0	0
10808.19	0	1	0	0	0	0	0	0	0
10808.2	0	1	0	0	0	0	0	0	0
10808.21	0	1	0	0	0	0	0	0	0
10808.22	0	1	0	0	0	0	0	0	0
10808.23	0	1	0	0	0	0	0	0	0
10808.24	0	1	0	0	0	0	0	0	0
10808.25	0	1	0	0	0	0	0	0	0
10808.26	0	1	0	0	0	0	0	0	0
10808.27	0	1	0	0	0	0	0	0	0
10808.28	0	1	0	0	0	0	0	0	0
10808.29	0	1	0	0	0	0	0	0	0
10808.3	0	1	0	0	0	0	0	0	0
10808.31	0	1	0	0	0	0	0	0	0
10808.32	0	1	0	0	0	0	0	0	0
10808.33	0	1	0	0	0	0	0	0	0
10808.34	0	1	0	0	0	0	0	0	0
10808.35	0	1	0	0	0	0	0	0	0
10808.36	0	1	0	0	0	0	0	0	0
10808.37	0	1	0	0	0	0	0	0	0
10808.38	0	1	0	0	0	0	0	0	0
10808.39	0	1	0	0	0	0	0	0	0
10808.4	0	1	0	0	0	0	0	0	0
10808.41	0	1	0	0	0	0	0	0	0
10808.42	0	1	0	0	0	0	0	0	0
10808.43	0	1	0	0	0	0	0	0	0
10808.44	0	1	0	0	0	0	0	0	0
10808.45	0	1	0	0	0	0	0	0	0
10808.46	0	1	0	0	0	0	0	0	0
10808.47	0	1	0	0	0	0	0	0	0
10808.48	0	1	0	0	0	0	0	0	0
10808.49	0	1	0	0	0	0	0	0	0
10808.5	0	1	0	0	0	0	0	0	0
10808.51	0	1	0	0	0	0	0	0	0
10808.52	0	1	0	0	0	0	0	0	0
10808.53	0	1	0	0	0	0	0	0	0
10808.54	0	1	0	0	0	0	0	0	0
10808.55	0	1	0	0	0	0	0	0	0
10808.56	0	1	0	0	0	0	0	0	0
10808.57	0	1	0	0	0	0	0	0	0
10808.58	0	1	0	0	0	0	0	0	0
10808.59	0	1	0	0	0	0	0	0	0
10808.6	0	1	0	0	0	0	0	0	0
10808.61	0	1	0	0	0	0	0	0	0
10808.62	0	1	0	0	0	0	0	0	0
10808.63	0	1	0	0	0	0	0	0	0
10808.64	0	1	0	0	0	0	0	0	0
10808.65	0	1	0	0	0	0	0	0	0
10808.66	0	1	0	0	0	0	0	0	0
10808.67	0	1	0	0	0	0	0	0	0
10808.68	0	1	0	0	0	0	0	0	0
10808.69	0	1	0	0	0	0	0	0	0
10808.7	0	1	0	0	0	0	0	0	0
10808.71	0	1	0	0	0	0	0	0	0
10808.72	0	1	0	0	0	0	0	0	0
10808.73	0	1	0	0	0	0	0	0	0
10808.74	0	1	0	0	0	0	0	0	0
10808.75	0	1	0	0	1	0	0	0	0
10808.76	0	1	0	0	1	0	0	0	0
10808.77	0	1	0	0	1	0	0	0	0
10808.78	0	1	0	0	1	0	0	0	0
10808.79	0	1	0	0	1	0	0	0	0
10808.8	0	1	0	0	1	0	0	0	0
10808.81	0	1	0	0	1	0	0	0	0
10808.82	0	1	0	0	1	0	0	0	0
10808.83	0	1	0	0	1	0	0	0	0
10808.84	0	1	0	0	1	0	0	0	0
10808.85	0	1	0	0	1	0	0	0	0
10808.86	0	1	0	0	1	0	0	0	0
10808.87	0	1	0	0	1	0	0	0	0
10808.88	0	1	0	0	1	0	0	0	0
10808.89	0	1	0	0	1	0	0	0	0
10808.9	0	1	0	0	1	0	0	0	0
10808.91	0	1	0	0	1	0	0	0	0
10808.92	0	1	0	0	1	0	0	0	0
10808.93	0	1	0	0	1	0	0	0	0
10808.94	0	1	0	0	1	0	0	0	0
10808.95	0	1	0	0	1	0	0	0	0
10808.96	0	1	0	0	1	0	0	0	0
10808.97	0	1	0	0	1	0	0	0	0
10808.98	0	1	0	0	1	0	0	0	0
10808.99	0	1	0	0	1	0	0	0	0
10809.0	0	1	0	0	1	0	0	0	0
10809.01	0	1	0	0	1	0	0	0	0
10809.02	0	1	0	0	1	0	0	0	0
10809.03	0	1	0	0	1	0	0	0	0
10809.04	0	1	0	0	1	0	0	0	0
10809.05	0	1	0	0	1	0	0	0	0
10809.06	0	1	0	0	1	0	0	0	0
10809.07	0	1	0	0	1	0	0	0	0
10809.08	0	1	0	0	1	0	0	0	0
10809.09	0	1	0	0	1	0	0	0	0
10809.1	0	1	0	0	1	0	0	0	0
10809.11	0	1	0	0	1	0	0	0	0
10809.12	0	1	0	0	1	0	0	0	0
10809.13	0	1	0	0	1	0	0	0	0
10809.14	0	1	0	0	1	0	0	0	0
10809.15	0	1	0	0	1	0	0	0	0
10809.16	0	1	0	0	1	0	0	0	0
10809.17	0	1	0	0	1	0	0	0	0
10809.18	0	1	0	0	1	0	0	0	0
10809.19	0	1	0	0	1	0	0	0	0
10809.2	0	1	0	0	1	0	0	0	0
10809.21	0	1	0	0	1	0	0	0	0
10809.22	0	1	0	0	1	0	0	0	0
10809.23	0	1	0	0	1	0	0	0	0
10809.24	0	1	0	0	1	0	0	0	0
10809.25	0	1	0	0	1	0	0	0	0
10809.26	0	1	0	0	1	0	0	0	0
10809.27	0	1	0	0	1	0	0	0	0
10809.28	0	1	0	0	1	0	0	0	0
10809.29	0	1	0	0	1	0	0	0	0
10809.3	0	1	0	0	1	0	0	0	0
10809.31	0	1	0	0	1	0	0	0	0
10809.32	0	1	0	0	1	0	0	0	0
10809.33	0	1	0	0	1	0	0	0	0
10809.34	0	1	0	0	1	0	0	0	0
10809.35	0	1	0	0	1	0	0	0	0
10809.36	0	1	0	0	1	0	0	0	0
10809.37	0	1	0	0	1	0	0	0	0
10809.38	0	1	0	0	1	0	0	0	0
10809.39	0	1	0	0	1	0	0	0	0
10809.4	0	1	0	0	1	0	0	0	0
10809.41	0	1	0	0	1	0	0	0	0
10809.42	0	1	0	0	1	0	0	0	0
10809.43	0	1	0	0	1	0	0	0	0
10809.44	0	1	0	0	1	0	0	0	0
10809.45	0	1	0	0	1	0	0	0	0
10809.46	0	1	0	0	1	0	0	0	0
10809.47	0	1	0	0	1	0	0	0	0
10809.48	0	1	0	0	1	0	0	0	0
10809.49	0	1	0	0	1	0	0	0	0
10809.5	0	1	0	0	1	0	0	0	0
10809.51	0	1	0	0	1	0	0	0	0
10809.52	0	1	0	0	1	0	0	0	0
10809.53	0	1	0	0	1	0	0	0	0
10809.54	0	1	0	0	1	0	0	0	0
10809.55	0	1	0	0	1	0	0	0	0
10809.56	0	1	0	0	1	0	0	0	0
10809.57	0	1	0	0	1	0	0	0	0
10809.58	0	1	0	0	1	0	0	0	0
10809.59	0	1	0	0	1	0	0	0	0
10809.6	0	1	0	0	1	0	0	0	0
10809.61	0	1	0	0	1	0	0	0	0
10809.62	0	1	0	0	1	0	0	0	0
10809.63	0	1	0	0	1	0	0	0	0
10809.64	0	1	0	0	1	0	0	0	0
10809.65	0	1	0	0	1	0	0	0	0
10809.66	0	1	0	0	1	0	0	0	0
10809.67	0	1	0	0	1	0	0	0	0
10809.68	0	1	0	0	1	0	0	0	0
10809.69	0	1	0	0	1	0	0	0	0
10809.7	0	1	0	0	1	0	0	0	0
10809.71	0	1	0	0	1	0	0	0	0
10809.72	0	1	0	0	1	0	0	0	0
10809.73	0	1	0	0	1	0	0	0	0
10809.74	0	1	0	0	1	0	0	0	0
10809.75	0	1	0	0	1	0	0	0	0
10809.76	0	1	0	0	1	0	0	0	0
10809.77	0	1	0	0	1	0	0	0	0
10809.78	0	1	0	0	1	0	0	0	0
10809.79	0	1	0	0	1	0	0	0	0
10809.8	0	1	0	0	1	0	0	0	0
10809.81	0	1	0	0	1	0	0	0	0
10809.82	0	1	0	0	1	0	0	0	0
10809.83	0	1	0	0	1	0	0	0	0
10809.84	0	1	0	0	1	0	0	0	0
10809.85	0	1	0	0	1	0	0	0	0
10809.86	0	1	0	0	1	0	0	0	0
10809.87	0	1	0	0	1	0	0	0	0
10809.88	0	1	0	0	1	0	0	0	0
10809.89	0	1	0	0	1	0	0	0	0
10809.9	0	1	0	0	1	0	0	0	0
10809.91	0	1	0	0	1	0	0	0	0
10809.92	0	1	0	0	1	0	0	0	0
10809.93	0	1	0	0	1	0	0	0	0
10809.94	0	1	0	0	1	0	0	0	0
10809.95	0	1	0	0	1	0	0	0	0
10809.96	0	1	0	0	1	0	0	0	0
10809.97	0	1	0	0	1	0	0	0	0
10809.98	0	1	0	0	1	0	0	0	0
10809.99	0	1	0	0	1	0	0	0	0
10810.0	0	1	0	0	1	0	0	0	0
10810.01	0	1	0	0	1	0	0	0	0
10810.02	0	1	0	0	1	0	0	0	0
10810.03	0	1	0	0	1	0	0	0	0
10810.04	0	1	0	0	1	0	0	0	0
10810.05	0	1	0	0	1	0	0	0	0
10810.06	0	1	0	0	1	0	0	0	0
10810.07	0	1	0	0	1	0	0	0	0
10810.08	0	1	0	0	1	0	0	0	0
10810.09	0	1	0	0	1	0	0	0	0
10810.1	0	1	0	0	1	0	0	0	0
10810.11	0	1	0	0	1	0	0	0	0
10810.12	0	1	0	0	1	0	0	0	0
10810.13	0	1	0	0	1	0	0	0	0
10810.14	0	1	0	0	1	0	0	0	0
10810.15	0	1	0	0	1	0	0	0	0
10810.16	0	1	0	0	1	0	0	0	0
10810.17	0	1	0	0	1	0	0	0	0
10810.18	0	1	0	0	1	0	0	0	0
10810.19	0	1	0	0	1	0	0	0	0
10810.2	0	1	0	0	1	0	0	0	0
10810.21	0	1	0	0	1	0	0	0	0
10810.22	0	1	0	0	1	0	0	0	0
10810.23	0	1	0	0	1	0	0	0	0
10810.24	0	1	0	0	1	0	0	0	0
10810.25	0	1	0	0	1	0	0	0	0
10810.26	0	1	0	0	1	0	0	0	0
10810.27	0	1	0	0	1	0	0	0	0
10810.28	0	1	0	0	1	0	0	0	0
10810.29	0	1	0	0	1	0	0	0	0
10810.3	0	1	0	0	1	0	0	0	0
10810.31	0	1	0	0	1	0	0	0	0
10810.32	0	1	0	0	1	0	0	0	0
10810.33	0	1	0	0	1	0	0	0	0
10810.34	0	1	0	0	1	0	0	0	0
10810.35	0	1	0	0	1	0	0	0	0
10810.36	0	1	0	0	1	0	0	0	0
10810.37	0	1	0	0	1	0	0	0	0
10810.38	0	1	0	0	1	0	0	0	0
10810.39	0	1	0	0	1	0	0	0	0
10810.4	0	1	0	0	1	0	0	0	0
10810.41	0	1	0	0	1	0	0	0	0
10810.42	0	1	0	0	1	0	0	0	0
10810.43	0	1	0	0	1	0	0	0	0
10810.44	0	1	0	0	1	0	0	0	0
10810.45	0	1	0	0	1	0	0	0	0
10810.46	0	1	0	0	1	0	0	0	0
10810.47	0	1	0	0	1	0	0	0	0
10810.48	0	1	0	0	1	0	0	0	0
10810.49	0	1	0	0	1	0	0	0	0
10810.5	0	1	0	0	1	0	0	0	0
10810.51	0	1	0	0	1	0	0	0	0
10810.52	0	1	0	0	1	0	0	0	0
10810.53	0	1	0	0	1	0	0	0	0
10810.54	0	1	0	0	1	0	0	0	0
10810.55	0	1	0	0	1	0	0	0	0
10810.56	0	1	0	0	1	0	0	0	0
10810.57	0	1	0	0	1	0	0	0	0
10810.58	0	1	0	0	1	0	0	0	0
10810.59	0	1	0	0	1	0	0	0	0
10810.6	0	1	0	0	1	0	0	0	0
10810.61	0	1	0	0	1	0	0	0	0
10810.62	0	1	0	0	1	0	0	0	0
10810.63	0	1	0	0	1	0	0	0	0
10810.64	0	1	0	0	1	0	0	0	0
10810.65	0	1	0	0	1	0	0	0	0
10810.66	0	1	0	0	1	0	0	0	0
10810.67	0	1	0	0	1	0	0	0	0
