time	Abdomen Tapping	Approach	Freezing	Grooming	Leg Showcase	Mounted	Pedipalp Showcase	Retreat	Vibration interaction
3479.65	0	1	1	0	0	0	0	0	0
3479.66	0	1	1	0	0	0	0	0	0
3479.67	0	1	1	0	0	0	0	0	0
3479.68	0	1	1	0	0	0	0	0	0
3479.69	0	1	1	0	0	0	0	0	0
3479.7	0	1	1	0	0	0	0	0	0
3479.71	0	1	1	0	0	0	0	0	0
3479.72	0	1	1	0	0	0	0	0	0
3479.73	0	1	1	0	0	0	0	0	0
3479.74	0	1	1	0	0	0	0	0	0
3479.75	0	1	1	0	0	0	0	0	0
3479.76	0	1	1	0	0	0	0	0	0
3479.77	0	1	1	0	0	0	0	0	0
3479.78	0	1	1	0	0	0	0	0	0
3479.79	0	1	1	0	0	0	0	0	0
3479.8	0	1	1	0	0	0	0	0	0
3479.81	0	1	1	0	0	0	0	0	0
3479.82	0	1	1	0	0	0	0	0	0
3479.83	0	1	1	0	0	0	0	0	0
3479.84	0	1	1	0	0	0	0	0	0
3479.85	0	1	1	0	0	0	0	0	0
3479.86	0	1	1	0	0	0	0	0	0
3479.87	0	1	1	0	0	0	0	0	0
3479.88	0	1	1	0	0	0	0	0	0
3479.89	0	1	1	0	0	0	0	0	0
3479.9	0	1	1	0	0	0	0	0	0
3479.91	0	1	1	0	0	0	0	0	0
3479.92	0	1	1	0	0	0	0	0	0
3479.93	0	1	1	0	0	0	0	0	0
3479.94	0	1	1	0	0	0	0	0	0
3479.95	0	1	1	0	0	0	0	0	0
3479.96	0	1	1	0	0	0	0	0	0
3479.97	0	1	1	0	0	0	0	0	0
3479.98	0	1	1	0	0	0	0	0	0
3479.99	0	1	1	0	0	0	0	0	0
3480.0	0	1	1	0	0	0	0	0	0
3480.01	0	1	1	0	0	0	0	0	0
3480.02	0	1	1	0	0	0	0	0	0
3480.03	0	1	1	0	0	0	0	0	0
3480.04	0	1	1	0	0	0	0	0	0
3480.05	0	1	1	0	0	0	0	0	0
3480.06	0	1	1	0	0	0	0	0	0
3480.07	0	1	1	0	0	0	0	0	0
3480.08	0	1	1	0	0	0	0	0	0
3480.09	0	1	1	0	0	0	0	0	0
3480.1	0	1	1	0	0	0	0	0	0
3480.11	0	1	1	0	0	0	0	0	0
3480.12	0	1	1	0	0	0	0	0	0
3480.13	0	1	1	0	0	0	0	0	0
3480.14	0	1	1	0	0	0	0	0	0
3480.15	0	1	1	0	0	0	0	0	0
3480.16	0	1	1	0	0	0	0	0	0
3480.17	0	1	1	0	0	0	0	0	0
3480.18	0	1	1	0	0	0	0	0	0
3480.19	0	1	1	0	0	0	0	0	0
3480.2	0	1	1	0	0	0	0	0	0
3480.21	0	1	1	0	0	0	0	0	0
3480.22	0	1	1	0	0	0	0	0	0
3480.23	0	1	1	0	0	0	0	0	0
3480.24	0	1	1	0	0	0	0	0	0
3480.25	0	1	1	0	0	0	0	0	0
3480.26	0	1	1	0	0	0	0	0	0
3480.27	0	1	1	0	0	0	0	0	0
3480.28	0	1	1	0	0	0	0	0	0
3480.29	0	1	1	0	0	0	0	0	0
3480.3	0	1	1	0	0	0	0	0	0
3480.31	0	1	1	0	0	0	0	0	0
3480.32	0	1	1	0	0	0	0	0	0
3480.33	0	1	1	0	0	0	0	0	0
3480.34	0	1	1	0	0	0	0	0	0
3480.35	0	1	1	0	0	0	0	0	0
3480.36	0	1	1	0	0	0	0	0	0
3480.37	0	1	1	0	0	0	0	0	0
3480.38	0	1	1	0	0	0	0	0	0
3480.39	0	1	1	0	0	0	0	0	0
3480.4	0	1	1	0	0	0	0	0	0
3480.41	0	1	1	0	0	0	0	0	0
3480.42	0	1	1	0	0	0	0	0	0
3480.43	0	1	1	0	0	0	0	0	0
3480.44	0	1	1	0	0	0	0	0	0
3480.45	0	1	1	0	0	0	0	0	0
3480.46	0	1	1	0	0	0	0	0	0
3480.47	0	1	1	0	0	0	0	0	0
3480.48	0	1	1	0	0	0	0	0	0
3480.49	0	1	1	0	0	0	0	0	0
3480.5	0	1	1	0	0	0	0	0	0
3480.51	0	1	1	0	0	0	0	0	0
3480.52	0	1	1	0	0	0	0	0	0
3480.53	0	1	1	0	0	0	0	0	0
3480.54	0	1	1	0	0	0	0	0	0
3480.55	0	1	1	0	0	0	0	0	0
3480.56	0	1	1	0	0	0	0	0	0
3480.57	0	1	1	0	0	0	0	0	0
3480.58	0	1	1	0	0	0	0	0	0
3480.59	0	1	1	0	0	0	0	0	0
3480.6	0	1	1	0	0	0	0	0	0
3480.61	0	1	1	0	0	0	0	0	0
3480.62	0	1	1	0	0	0	0	0	0
3480.63	0	1	1	0	0	0	0	0	0
3480.64	0	1	1	0	0	0	0	0	0
3480.65	0	1	1	0	0	0	0	0	0
3480.66	0	1	1	0	0	0	0	0	0
3480.67	0	1	1	0	0	0	0	0	0
3480.68	0	1	1	0	0	0	0	0	0
3480.69	0	1	1	0	0	0	0	0	0
3480.7	0	1	1	0	0	0	0	0	0
3480.71	0	1	1	0	0	0	0	0	0
3480.72	0	1	1	0	0	0	0	0	0
3480.73	0	1	1	0	0	0	0	0	0
3480.74	0	1	1	0	0	0	0	0	0
3480.75	0	1	1	0	0	0	0	0	0
3480.76	0	1	1	0	0	0	0	0	0
3480.77	0	1	1	0	0	0	0	0	0
3480.78	0	1	1	0	0	0	0	0	0
3480.79	0	1	1	0	0	0	0	0	0
3480.8	0	1	1	0	0	0	0	0	0
3480.81	0	1	1	0	0	0	0	0	0
3480.82	0	1	1	0	0	0	0	0	0
3480.83	0	1	1	0	0	0	0	0	0
3480.84	0	1	1	0	0	0	0	0	0
3480.85	0	1	1	0	0	0	0	0	0
3480.86	0	1	1	0	0	0	0	0	0
3480.87	0	1	1	0	0	0	0	0	0
3480.88	0	1	1	0	0	0	0	0	0
3480.89	0	1	1	0	0	0	0	0	0
3480.9	0	1	1	0	0	0	0	0	0
3480.91	0	1	1	0	0	0	0	0	0
3480.92	0	1	1	0	0	0	0	0	0
3480.93	0	1	1	0	0	0	0	0	0
3480.94	0	1	1	0	0	0	0	0	0
3480.95	0	1	1	0	0	0	0	0	0
3480.96	0	1	1	0	0	0	0	0	0
3480.97	0	1	1	0	0	0	0	0	0
3480.98	0	1	1	0	0	0	0	0	0
3480.99	0	1	1	0	0	0	0	0	0
3481.0	0	1	1	0	0	0	0	0	0
3481.01	0	1	1	0	0	0	0	0	0
3481.02	0	1	1	0	0	0	0	0	0
3481.03	0	1	1	0	0	0	0	0	0
3481.04	0	1	1	0	0	0	0	0	0
3481.05	0	1	1	0	0	0	0	0	0
3481.06	0	1	1	0	0	0	0	0	0
3481.07	0	1	1	0	0	0	0	0	0
3481.08	0	1	1	0	0	0	0	0	0
3481.09	0	1	1	0	0	0	0	0	0
3481.1	0	1	1	0	0	0	0	0	0
3481.11	0	1	1	0	0	0	0	0	0
3481.12	0	1	1	0	0	0	0	0	0
3481.13	0	1	1	0	0	0	0	0	0
3481.14	0	1	1	0	0	0	0	0	0
3481.15	0	1	1	0	0	0	0	0	0
3481.16	0	1	1	0	0	0	0	0	0
3481.17	0	1	1	0	0	0	0	0	0
3481.18	0	1	1	0	0	0	0	0	0
3481.19	0	1	1	0	0	0	0	0	0
3481.2	0	1	1	0	0	0	0	0	0
3481.21	0	1	1	0	0	0	0	0	0
3481.22	0	1	1	0	0	0	0	0	0
3481.23	0	1	1	0	0	0	0	0	0
3481.24	0	1	1	0	0	0	0	0	0
3481.25	0	1	1	0	0	0	0	0	0
3481.26	0	1	1	0	0	0	0	0	0
3481.27	0	1	1	0	0	0	0	0	0
3481.28	0	1	1	0	0	0	0	0	0
3481.29	0	1	1	0	0	0	0	0	0
3481.3	0	1	1	0	0	0	0	0	0
3481.31	0	1	1	0	0	0	0	0	0
3481.32	0	1	1	0	0	0	0	0	0
3481.33	0	1	1	0	0	0	0	0	0
3481.34	0	1	1	0	0	0	0	0	0
3481.35	0	1	1	0	0	0	0	0	0
3481.36	0	1	1	0	0	0	0	0	0
3481.37	0	1	1	0	0	0	0	0	0
3481.38	0	1	1	0	0	0	0	0	0
3481.39	0	1	1	0	0	0	0	0	0
3481.4	0	1	1	0	0	0	0	0	0
3481.41	0	1	1	0	0	0	0	0	0
3481.42	0	1	1	0	0	0	0	0	0
3481.43	0	1	1	0	0	0	0	0	0
3481.44	0	1	1	0	0	0	0	0	0
3481.45	0	1	1	0	0	0	0	0	0
3481.46	0	1	1	0	0	0	0	0	0
3481.47	0	1	1	0	0	0	0	0	0
3481.48	0	1	1	0	0	0	0	0	0
3481.49	0	1	1	0	0	0	0	0	0
3481.5	0	1	1	0	0	0	0	0	0
3481.51	0	1	1	0	0	0	0	0	0
3481.52	0	1	1	0	0	0	0	0	0
3481.53	0	1	1	0	0	0	0	0	0
3481.54	0	1	1	0	0	0	0	0	0
3481.55	0	1	1	0	0	0	0	0	0
3481.56	0	1	1	0	0	0	0	0	0
3481.57	0	1	1	0	0	0	0	0	0
3481.58	0	1	1	0	0	0	0	0	0
3481.59	0	1	1	0	0	0	0	0	0
3481.6	0	1	1	0	0	0	0	0	0
3481.61	0	1	1	0	0	0	0	0	0
3481.62	0	1	1	0	0	0	0	0	0
3481.63	0	1	1	0	0	0	0	0	0
3481.64	0	1	1	0	0	0	0	0	0
3481.65	0	1	1	0	0	0	0	0	0
3481.66	0	1	1	0	0	0	0	0	0
3481.67	0	1	1	0	0	0	0	0	0
3481.68	0	1	1	0	0	0	0	0	0
3481.69	0	1	1	0	0	0	0	0	0
3481.7	0	1	1	0	0	0	0	0	0
3481.71	0	1	1	0	0	0	0	0	0
3481.72	0	1	1	0	0	0	0	0	0
3481.73	0	1	1	0	0	0	0	0	0
3481.74	0	1	1	0	0	0	0	0	0
3481.75	0	1	1	0	0	0	0	0	0
3481.76	0	1	1	0	0	0	0	0	0
3481.77	0	1	1	0	0	0	0	0	0
3481.78	0	1	1	0	0	0	0	0	0
3481.79	0	1	1	0	0	0	0	0	0
3481.8	0	1	1	0	0	0	0	0	0
3481.81	0	1	1	0	0	0	0	0	0
3481.82	0	1	1	0	0	0	0	0	0
3481.83	0	1	1	0	0	0	0	0	0
3481.84	0	1	1	0	0	0	0	0	0
3481.85	0	1	1	0	0	0	0	0	0
3481.86	0	1	1	0	0	0	0	0	0
3481.87	0	1	1	0	0	0	0	0	0
3481.88	0	1	1	0	0	0	0	0	0
3481.89	0	1	1	0	0	0	0	0	0
3481.9	0	1	1	0	0	0	0	0	0
3481.91	0	1	1	0	0	0	0	0	0
3481.92	0	1	1	0	0	0	0	0	0
3481.93	0	1	1	0	0	0	0	0	0
3481.94	0	1	1	0	0	0	0	0	0
3481.95	0	1	1	0	0	0	0	0	0
3481.96	0	1	1	0	0	0	0	0	0
3481.97	0	1	1	0	0	0	0	0	0
3481.98	0	1	1	0	0	0	0	0	0
3481.99	0	1	1	0	0	0	0	0	0
3482.0	0	1	1	0	0	0	0	0	0
3482.01	0	1	1	0	0	0	0	0	0
3482.02	0	1	1	0	0	0	0	0	0
3482.03	0	1	1	0	0	0	0	0	0
3482.04	0	1	1	0	0	0	0	0	0
3482.05	0	1	1	0	0	0	0	0	0
3482.06	0	1	1	0	0	0	0	0	0
3482.07	0	1	1	0	0	0	0	0	0
3482.08	0	1	1	0	0	0	0	0	0
3482.09	0	1	1	0	0	0	0	0	0
3482.1	0	1	1	0	0	0	0	0	0
3482.11	0	1	1	0	0	0	0	0	0
3482.12	0	1	1	0	0	0	0	0	0
3482.13	0	1	1	0	0	0	0	0	0
3482.14	0	1	1	0	0	0	0	0	0
3482.15	0	1	1	0	0	0	0	0	0
3482.16	0	1	1	0	0	0	0	0	0
3482.17	0	1	1	0	0	0	0	0	0
3482.18	0	1	1	0	0	0	0	0	0
3482.19	0	1	1	0	0	0	0	0	0
3482.2	0	1	1	0	0	0	0	0	0
3482.21	0	1	1	0	0	0	0	0	0
3482.22	0	1	1	0	0	0	0	0	0
3482.23	0	1	1	0	0	0	0	0	0
3482.24	0	1	1	0	0	0	0	0	0
3482.25	0	1	1	0	0	0	0	0	0
3482.26	0	1	1	0	0	0	0	0	0
3482.27	0	1	1	0	0	0	0	0	0
3482.28	0	1	1	0	0	0	0	0	0
3482.29	0	1	1	0	0	0	0	0	0
3482.3	0	1	1	0	0	0	0	0	0
3482.31	0	1	1	0	0	0	0	0	0
3482.32	0	1	1	0	0	0	0	0	0
3482.33	0	1	1	0	0	0	0	0	0
3482.34	0	1	1	0	0	0	0	0	0
3482.35	0	1	1	0	0	0	0	0	0
3482.36	0	1	1	0	0	0	0	0	0
3482.37	0	1	1	0	0	0	0	0	0
3482.38	0	1	1	0	0	0	0	0	0
3482.39	0	1	1	0	0	0	0	0	0
3482.4	0	1	1	0	0	0	0	0	0
3482.41	0	1	1	0	0	0	0	0	0
3482.42	0	1	1	0	0	0	0	0	0
3482.43	0	1	1	0	0	0	0	0	0
3482.44	0	1	1	0	0	0	0	0	0
3482.45	0	1	1	0	0	0	0	0	0
3482.46	0	1	1	0	0	0	0	0	0
3482.47	0	1	1	0	0	0	0	0	0
3482.48	0	1	1	0	0	0	0	0	0
3482.49	0	1	1	0	0	0	0	0	0
3482.5	0	1	1	0	0	0	0	0	0
3482.51	0	1	1	0	0	0	0	0	0
3482.52	0	1	1	0	0	0	0	0	0
3482.53	0	1	1	0	0	0	0	0	0
3482.54	0	1	1	0	0	0	0	0	0
3482.55	0	1	1	0	0	0	0	0	0
3482.56	0	1	1	0	0	0	0	0	0
3482.57	0	1	1	0	0	0	0	0	0
3482.58	0	1	1	0	0	0	0	0	0
3482.59	0	1	1	0	0	0	0	0	0
3482.6	0	1	1	0	0	0	0	0	0
3482.61	0	1	1	0	0	0	0	0	0
3482.62	0	1	1	0	0	0	0	0	0
3482.63	0	1	1	0	0	0	0	0	0
3482.64	0	1	1	0	0	0	0	0	0
3482.65	0	1	1	0	0	0	0	0	0
3482.66	0	1	1	0	0	0	0	0	0
3482.67	0	1	1	0	0	0	0	0	0
3482.68	0	1	1	0	0	0	0	0	0
3482.69	0	1	1	0	0	0	0	0	0
3482.7	0	1	1	0	0	0	0	0	0
3482.71	0	1	1	0	0	0	0	0	0
3482.72	0	1	1	0	0	0	0	0	0
3482.73	0	1	1	0	0	0	0	0	0
3482.74	0	1	1	0	0	0	0	0	0
3482.75	0	1	1	0	0	0	0	0	0
3482.76	0	1	1	0	0	0	0	0	0
3482.77	0	1	1	0	0	0	0	0	0
3482.78	0	1	1	0	0	0	0	0	0
3482.79	0	1	1	0	0	0	0	0	0
3482.8	0	1	1	0	0	0	0	0	0
3482.81	1	1	1	0	0	0	0	0	0
3482.82	0	1	1	0	0	0	0	0	0
3482.83	0	1	1	0	0	0	0	0	0
3482.84	0	1	1	0	0	0	0	0	0
3482.85	0	1	1	0	0	0	0	0	0
3482.86	0	1	1	0	0	0	0	0	0
3482.87	0	1	1	0	0	0	0	0	0
3482.88	0	1	1	0	0	0	0	0	0
3482.89	0	1	1	0	0	0	0	0	0
3482.9	0	1	1	0	0	0	0	0	0
3482.91	0	1	1	0	0	0	0	0	0
3482.92	0	1	1	0	0	0	0	0	0
3482.93	0	1	1	0	0	0	0	0	0
3482.94	0	1	1	0	0	0	0	0	0
3482.95	0	1	1	0	0	0	0	0	0
3482.96	0	1	1	0	0	0	0	0	0
3482.97	0	1	1	0	0	0	0	0	0
3482.98	0	1	1	0	0	0	0	0	0
3482.99	0	1	1	0	0	0	0	0	0
3483.0	0	1	1	0	0	0	0	0	0
3483.01	0	1	1	0	0	0	0	0	0
3483.02	0	1	1	0	0	0	0	0	0
3483.03	0	1	1	0	0	0	0	0	0
3483.04	0	1	1	0	0	0	0	0	0
3483.05	0	1	1	0	0	0	0	0	0
3483.06	0	1	1	0	0	0	0	0	0
3483.07	0	1	1	0	0	0	0	0	0
3483.08	0	1	0	0	0	0	0	0	0
3483.09	0	1	0	0	1	0	0	0	0
3483.1	0	1	0	0	1	0	0	0	0
3483.11	0	1	0	0	1	0	0	0	0
3483.12	0	1	0	0	1	0	0	0	0
3483.13	0	1	0	0	1	0	0	0	0
3483.14	0	1	0	0	1	0	0	0	0
3483.15	0	1	0	0	1	0	0	0	0
3483.16	0	1	0	0	1	0	0	0	0
3483.17	0	1	0	0	1	0	0	0	0
3483.18	0	1	0	0	1	0	0	0	0
3483.19	0	1	0	0	1	0	0	0	0
3483.2	0	1	0	0	1	0	0	0	0
3483.21	0	1	0	0	1	0	0	0	0
3483.22	0	1	0	0	1	0	0	0	0
3483.23	0	1	0	0	1	0	0	0	0
3483.24	0	1	0	0	1	0	0	0	0
3483.25	0	1	0	0	1	0	0	0	0
3483.26	0	1	0	0	1	0	0	0	0
3483.27	0	1	0	0	1	0	0	0	0
3483.28	0	1	0	0	1	0	0	0	0
3483.29	0	1	0	0	1	0	0	0	0
3483.3	0	1	0	0	1	0	0	0	0
3483.31	0	1	0	0	1	0	0	0	0
3483.32	0	1	0	0	1	0	0	0	0
3483.33	0	1	0	0	1	0	0	0	0
3483.34	0	1	0	0	1	0	0	0	0
3483.35	0	1	0	0	1	0	0	0	0
3483.36	0	1	0	0	1	0	0	0	0
3483.37	0	1	0	0	1	0	0	0	0
3483.38	0	1	0	0	1	0	0	0	0
3483.39	0	1	0	0	1	0	0	0	0
3483.4	0	1	0	0	1	0	0	0	0
3483.41	0	1	0	0	1	0	0	0	0
3483.42	0	1	0	0	1	0	0	0	0
3483.43	0	1	0	0	1	0	0	0	0
3483.44	0	1	0	0	1	0	0	0	0
3483.45	0	1	0	0	1	0	0	0	0
3483.46	0	1	0	0	1	0	0	0	0
3483.47	0	1	0	0	1	0	0	0	0
3483.48	0	1	0	0	1	0	0	0	0
3483.49	0	1	0	0	1	0	0	0	0
3483.5	0	1	0	0	1	0	0	0	0
3483.51	0	1	0	0	1	0	0	0	0
3483.52	0	1	0	0	1	0	0	0	0
3483.53	0	1	0	0	1	0	0	0	0
3483.54	0	1	0	0	1	0	0	0	0
3483.55	0	1	0	0	1	0	0	0	0
3483.56	0	1	0	0	1	0	0	0	0
3483.57	0	1	0	0	1	0	0	0	0
3483.58	0	1	0	0	1	0	0	0	0
3483.59	0	1	0	0	1	0	0	0	0
3483.6	0	1	0	0	1	0	0	0	0
3483.61	0	1	0	0	1	0	0	0	0
3483.62	0	1	0	0	1	0	0	0	0
3483.63	0	1	0	0	1	0	0	0	0
3483.64	0	1	0	0	1	0	0	0	0
3483.65	0	1	0	0	1	0	0	0	0
3483.66	0	1	0	0	1	0	0	0	0
3483.67	0	1	0	0	1	0	0	0	0
3483.68	0	1	0	0	1	0	0	0	0
3483.69	0	1	0	0	1	0	0	0	0
3483.7	0	1	0	0	1	0	0	0	0
3483.71	0	1	0	0	1	0	0	0	0
3483.72	0	1	0	0	1	0	0	0	0
3483.73	0	1	0	0	1	0	0	0	0
3483.74	0	1	0	0	1	0	0	0	0
3483.75	0	1	0	0	1	0	0	0	0
3483.76	0	1	0	0	1	0	0	0	0
3483.77	0	1	0	0	1	0	0	0	0
3483.78	0	1	0	0	1	0	0	0	0
3483.79	0	1	0	0	1	0	0	0	0
3483.8	0	1	0	0	1	0	0	0	0
3483.81	0	1	0	0	1	0	0	0	0
3483.82	0	1	0	0	1	0	0	0	0
3483.83	0	1	0	0	1	0	0	0	0
3483.84	0	1	0	0	1	0	0	0	0
3483.85	0	1	0	0	1	0	0	0	0
3483.86	0	1	0	0	1	0	0	0	0
3483.87	0	1	0	0	1	0	0	0	0
3483.88	0	1	0	0	1	0	0	0	0
3483.89	0	1	0	0	1	0	0	0	0
3483.9	0	1	0	0	1	0	0	0	0
3483.91	0	1	0	0	1	0	0	0	0
3483.92	0	1	0	0	1	0	0	0	0
3483.93	0	1	0	0	1	0	0	0	0
3483.94	0	1	0	0	1	0	0	0	0
3483.95	0	1	0	0	1	0	0	0	0
3483.96	0	1	0	0	1	0	0	0	0
3483.97	0	1	0	0	1	0	0	0	0
3483.98	0	1	0	0	1	0	0	0	0
3483.99	0	1	0	0	1	0	0	0	0
3484.0	0	1	0	0	1	0	0	0	0
3484.01	0	1	0	0	1	0	0	0	0
3484.02	0	1	0	0	1	0	0	0	0
3484.03	0	1	0	0	1	0	0	0	0
3484.04	0	1	0	0	1	0	0	0	0
3484.05	0	1	0	0	1	0	0	0	0
3484.06	0	1	0	0	1	0	0	0	0
3484.07	0	1	0	0	1	0	0	0	0
3484.08	0	1	0	0	1	0	0	0	0
3484.09	0	1	0	0	1	0	0	0	0
3484.1	0	1	0	0	1	0	0	0	0
3484.11	0	1	0	0	1	0	0	0	0
3484.12	0	1	0	0	1	0	0	0	0
3484.13	0	1	0	0	1	0	0	0	0
3484.14	0	1	0	0	1	0	0	0	0
3484.15	0	1	0	0	1	0	0	0	0
3484.16	0	1	0	0	1	0	0	0	0
3484.17	0	1	0	0	1	0	0	0	0
3484.18	0	1	0	0	1	0	0	0	0
3484.19	0	1	0	0	1	0	0	0	0
3484.2	0	1	0	0	1	0	0	0	0
3484.21	0	1	0	0	1	0	0	0	0
3484.22	0	1	0	0	1	0	0	0	0
3484.23	0	1	0	0	1	0	0	0	0
3484.24	0	1	0	0	1	0	0	0	0
3484.25	0	1	0	0	1	0	0	0	0
3484.26	0	1	0	0	1	0	0	0	0
3484.27	0	1	0	0	1	0	0	0	0
3484.28	0	1	0	0	1	0	0	0	0
3484.29	0	1	0	0	1	0	0	0	0
3484.3	0	1	0	0	1	0	0	0	0
3484.31	0	1	0	0	1	0	0	0	0
3484.32	0	1	0	0	1	0	0	0	0
3484.33	0	1	0	0	1	0	0	0	0
3484.34	0	1	0	0	1	0	0	0	0
3484.35	0	1	0	0	1	0	0	0	0
3484.36	0	1	0	0	1	0	0	0	0
3484.37	0	1	0	0	1	0	0	0	0
3484.38	0	1	0	0	1	0	0	0	0
3484.39	0	1	0	0	1	0	0	0	0
3484.4	0	1	0	0	1	0	0	0	0
3484.41	0	1	0	0	1	0	0	0	0
3484.42	0	1	0	0	1	0	0	0	0
3484.43	0	1	0	0	1	0	0	0	0
3484.44	0	1	0	0	1	0	0	0	0
3484.45	0	1	0	0	1	0	0	0	0
3484.46	0	1	0	0	1	0	0	0	0
3484.47	0	1	0	0	1	0	0	0	0
3484.48	0	1	0	0	1	0	0	0	0
3484.49	0	1	0	0	1	0	0	0	0
3484.5	0	1	0	0	1	0	0	0	0
3484.51	0	1	0	0	1	0	0	0	0
3484.52	0	1	0	0	1	0	0	0	0
3484.53	0	1	0	0	1	0	0	0	0
3484.54	0	1	0	0	1	0	0	0	0
3484.55	0	1	0	0	1	0	0	0	0
3484.56	0	1	0	0	1	0	0	0	0
3484.57	0	1	0	0	1	0	0	0	0
3484.58	0	1	0	0	1	0	0	0	0
3484.59	0	1	0	0	1	0	0	0	0
3484.6	0	1	0	0	1	0	0	0	0
3484.61	0	1	0	0	1	0	0	0	0
3484.62	0	1	0	0	1	0	0	0	0
3484.63	0	1	0	0	1	0	0	0	0
3484.64	0	1	0	0	1	0	0	0	0
3484.65	0	1	0	0	1	0	0	0	0
3484.66	0	1	0	0	1	0	0	0	0
3484.67	0	1	0	0	1	0	0	0	0
3484.68	0	1	0	0	1	0	0	0	0
3484.69	0	1	0	0	1	0	0	0	0
3484.7	0	1	0	0	1	0	0	0	0
3484.71	0	1	0	0	1	0	0	0	0
3484.72	0	1	0	0	1	0	0	0	0
3484.73	0	1	0	0	1	0	0	0	0
3484.74	0	1	0	0	1	0	0	0	0
3484.75	0	1	0	0	1	0	0	0	0
3484.76	0	1	0	0	1	0	0	0	0
3484.77	0	1	0	0	1	0	0	0	0
3484.78	0	1	0	0	1	0	0	0	0
3484.79	0	1	0	0	1	0	0	0	0
3484.8	0	1	0	0	1	0	0	0	0
3484.81	0	1	0	0	1	0	0	0	0
3484.82	0	1	0	0	1	0	0	0	0
3484.83	0	1	0	0	1	0	0	0	0
3484.84	0	1	0	0	1	0	0	0	0
3484.85	0	1	0	0	1	0	0	0	0
3484.86	0	1	0	0	1	0	0	0	0
3484.87	0	1	0	0	1	0	0	0	0
3484.88	0	1	0	0	1	0	0	0	0
3484.89	0	1	0	0	1	0	0	0	0
3484.9	0	1	0	0	1	0	0	0	0
3484.91	0	1	0	0	1	0	0	0	0
3484.92	0	1	0	0	1	0	0	0	0
3484.93	0	1	0	0	1	0	0	0	0
3484.94	0	1	0	0	1	0	0	0	0
3484.95	0	1	0	0	1	0	0	0	0
3484.96	0	1	0	0	1	0	0	0	0
3484.97	0	1	0	0	1	0	0	0	0
3484.98	0	1	0	0	1	0	0	0	0
3484.99	0	1	0	0	1	0	0	0	0
3485.0	0	1	0	0	1	0	0	0	0
3485.01	0	1	0	0	1	0	0	0	0
3485.02	0	1	0	0	1	0	0	0	0
3485.03	0	1	0	0	1	0	0	0	0
3485.04	0	1	0	0	1	0	0	0	0
3485.05	0	1	0	0	1	0	0	0	0
3485.06	0	1	0	0	1	0	0	0	0
3485.07	0	1	0	0	1	0	0	0	0
3485.08	0	1	0	0	1	0	0	0	0
3485.09	0	1	0	0	1	0	0	0	0
3485.1	0	1	0	0	1	0	0	0	0
3485.11	0	1	0	0	1	0	0	0	0
3485.12	0	1	0	0	1	0	0	0	0
3485.13	0	1	0	0	1	0	0	0	0
3485.14	0	1	0	0	1	0	0	0	0
3485.15	0	1	0	0	1	0	0	0	0
3485.16	0	1	0	0	1	0	0	0	0
3485.17	0	1	0	0	1	0	0	0	0
3485.18	0	1	0	0	1	0	0	0	0
3485.19	0	1	0	0	1	0	0	0	0
3485.2	0	1	0	0	1	0	0	0	0
3485.21	0	1	0	0	1	0	0	0	0
3485.22	0	1	0	0	1	0	0	0	0
3485.23	0	1	0	0	1	0	0	0	0
3485.24	0	1	0	0	1	0	0	0	0
3485.25	0	1	0	0	1	0	0	0	0
3485.26	0	1	0	0	1	0	0	0	0
3485.27	0	1	0	0	1	0	0	0	0
3485.28	0	1	0	0	1	0	0	0	0
3485.29	0	1	0	0	1	0	0	0	0
3485.3	0	1	0	0	1	0	0	0	0
3485.31	0	1	0	0	1	0	0	0	0
3485.32	0	1	0	0	1	0	0	0	0
3485.33	0	1	0	0	1	0	0	0	0
3485.34	0	1	0	0	1	0	0	0	0
3485.35	0	1	0	0	1	0	0	0	0
3485.36	0	1	0	0	1	0	0	0	0
3485.37	0	1	0	0	1	0	0	0	0
3485.38	0	1	0	0	1	0	0	0	0
3485.39	0	1	0	0	1	0	0	0	0
3485.4	0	1	0	0	1	0	0	0	0
3485.41	0	1	0	0	1	0	0	0	0
3485.42	0	1	0	0	1	0	0	0	0
3485.43	0	1	0	0	1	0	0	0	0
3485.44	0	1	0	0	1	0	0	0	0
3485.45	0	1	0	0	1	0	0	0	0
3485.46	0	1	0	0	1	0	0	0	0
3485.47	0	1	0	0	1	0	0	0	0
3485.48	0	1	0	0	1	0	0	0	0
3485.49	0	1	0	0	1	0	0	0	0
3485.5	0	1	0	0	1	0	0	0	0
3485.51	0	1	0	0	1	0	0	0	0
3485.52	0	1	0	0	1	0	0	0	0
3485.53	0	1	0	0	1	0	0	0	0
3485.54	0	1	0	0	1	0	0	0	0
3485.55	0	1	0	0	1	0	0	0	0
3485.56	0	1	0	0	1	0	0	0	0
3485.57	0	1	0	0	1	0	0	0	0
3485.58	0	1	0	0	1	0	0	0	0
3485.59	0	1	0	0	1	0	0	0	0
3485.6	0	1	0	0	1	0	0	0	0
3485.61	0	1	0	0	1	0	0	0	0
3485.62	0	1	0	0	1	0	0	0	0
3485.63	0	1	0	0	1	0	0	0	0
3485.64	0	1	0	0	1	0	0	0	0
3485.65	0	1	0	0	1	0	0	0	0
3485.66	0	1	0	0	1	0	0	0	0
3485.67	0	1	0	0	1	0	0	0	0
3485.68	0	1	0	0	1	0	0	0	0
3485.69	0	1	0	0	1	0	0	0	0
