Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		Lag Period		START	30.742	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4	NA	NA	
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		Courtship		START	1468.812	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4	NA	NA	
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		Lag Period		STOP	1470.215	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4	NA	NA	
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		First Touch		POINT	4009.425	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4	NA	NA	
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		Flee		POINT	4222.382	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4	NA	NA	
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		Courtship		STOP	4227.635	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4	NA	NA	
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		Courtship		START	4314.387	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4	NA	NA	
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		Mount		START	4818.032	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4	NA	NA	
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		Mount		STOP	5243.300	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4	NA	NA	
Set #05 Focal J102 x Non-focal J161	2022-02-25 12:26:32		14439.913	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2793.600	100.000;100.000;100.000;100.000;100.000		Mount		START	5473.012	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #5 J102 x J206/Focal J102 x Non-focal J161/C0002.MP4	NA	NA	
