Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Lag Period		START	27.917	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Courtship		START	7071.787	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Lag Period		STOP	7077.760	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		First Touch		POINT	7116.610	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Courtship		STOP	7886.962	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Courtship		START	8070.530	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Courtship		STOP	8531.615	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Courtship		START	8696.870	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Courtship		STOP	10233.180	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Flee		POINT	10233.180	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
Set #15 Focal J201 x Non-focal G32	2022-02-28 18:04:51		14537.453	Media file(s)	player #1:F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4;F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0002.MP4	14401.920;180.480	50.000;50.000		Courtship		START	10553.420	F:/Set #15 J201 x G43/Focal J201 x Non-focal G32/C0001.MP4	NA	NA	
