Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		Lag Period		START	42.459	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4	NA	NA	
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		Courtship		START	488.652	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4	NA	NA	
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		Lag Period		STOP	490.042	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4	NA	NA	
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		Courtship		STOP	1263.895	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4	NA	NA	
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		Courtship		START	1925.047	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4	NA	NA	
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		First Touch		POINT	1990.637	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4	NA	NA	
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		Courtship		STOP	2419.147	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4	NA	NA	
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		Courtship		START	2552.627	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4	NA	NA	
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		Mount		START	2938.040	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4	NA	NA	
Set #07 Focal J144 x Non-focal G38	2022-01-15 15:49:02		14441.146	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2800.800	100.000;100.000;100.000;100.000;100.000		Mount		STOP	3015.353	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #7 J144 x G39/Focal J144 x Non-focal G38/C0002.MP4	NA	NA	
