Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		Lag Period		START	36.913	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4	NA	NA	
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		Courtship		START	10827.545	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4	NA	NA	
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		Lag Period		STOP	10830.032	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4	NA	NA	
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		First Touch		POINT	11474.885	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4	NA	NA	
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		Mount		START	12001.052	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	NA	NA	
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		Mount		STOP	12101.307	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	NA	NA	
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		Mount		START	12234.502	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	NA	NA	
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		Mount		STOP	14499.205	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	NA	NA	
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		Courtship		STOP	14500.010	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	NA	NA	
Set #13 Focal H62 x Non-focal G33	2022-02-18 13:05:41		14466.084	Media file(s)	player #1:F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0001.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0002.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0003.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0004.MP4;F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	2921.280;2921.280;2921.280;2921.280;2822.400	100.000;100.000;100.000;100.000;100.000		Complete		POINT	14502.997	F:/Set #13 H62 x J132/Focal H62 x Non-focal G33/C0005.MP4	NA	NA	
