Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Recoil		POINT	4842.527	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Flee		POINT	4902.600	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Courtship		STOP	5165.565	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Courtship		START	5310.665	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Mount		START	5661.565	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Mount		STOP	5665.327	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Mount		START	5732.490	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Mount		STOP	5739.900	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Mount		START	5849.770	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Mount		STOP	6282.590	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Mount		START	6444.857	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4	NA	NA	
Set #08 Focal J183 x Non-focal G35	2022-02-03 13:14:03		14436.646	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0005.MP4	2922.240;2921.280;2921.280;2921.280;2783.040	100.000;100.000;100.000;100.000;100.000		Courtship		STOP	6603.447	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #8 J183 x H26/Focal J183 x Non-focal G35/C0003.MP4	NA	NA	
